Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
697bb642b97a82a9b8a3666a,65d7a5fea3345f5297e63e48,APPROVED,Not Applicable,2026-01-29T19:34:32.251000Z,2026-01-29T19:48:14.803000Z,2026-01-29T20:50:28.494000Z,2026-01-29T19:48:15.174495Z,823.0,CO8XZAGN,4580,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
697bb64885cca1ef72f83742,60a5f735d693e52eb308c22b,APPROVED,Not Applicable,2026-01-29T19:34:36.683000Z,2026-01-29T19:54:42.443000Z,2026-01-29T20:50:28.828000Z,2026-01-29T19:54:42.828189Z,1206.0,CO8XZAGN,560,26,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Part-Time
697bb64913e6369d52df7c92,6977d2cfec2a7bb1a1f9cfee,APPROVED,Not Applicable,2026-01-29T19:34:58.965000Z,2026-01-29T19:53:55.036000Z,2026-01-29T20:50:29.113000Z,2026-01-29T19:53:55.399425Z,1137.0,CO8XZAGN,1,42,Male,White,Italy,Italy,DATA_EXPIRED,Italian,No,Full-Time
697bb650d63ff1530a6269b6,67dfd2986014ad9eaa886f26,APPROVED,Not Applicable,2026-01-29T19:34:40.306000Z,2026-01-29T20:31:19.777000Z,2026-01-29T20:51:51.037000Z,2026-01-29T20:31:20.154123Z,3400.0,CO8XZAGN,1283,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
697bb656a6510138c982b1d6,67d9625169884c7fdecaf0a6,APPROVED,Not Applicable,2026-01-29T19:34:46.927000Z,2026-01-29T20:17:33.828000Z,2026-01-29T20:52:06.241000Z,2026-01-29T20:17:34.197613Z,2567.0,CO8XZAGN,1061,42,Male,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
697bb659f61ab0a3979d5b4f,67dd49c5b86cdc10df6d7e70,APPROVED,Not Applicable,2026-01-29T19:34:49.774000Z,2026-01-29T20:09:30.367000Z,2026-01-29T20:51:16.394000Z,2026-01-29T20:09:30.725889Z,2081.0,CO8XZAGN,1224,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
697bb66209fc96bdccde00eb,697b5bfcabb093f9a38c3935,APPROVED,Not Applicable,2026-01-29T19:35:30.103000Z,2026-01-29T19:52:09.689000Z,2026-01-29T20:50:29.393000Z,2026-01-29T19:52:10.052673Z,1000.0,CO8XZAGN,0,30,Female,White,Brazil,Brazil,DATA_EXPIRED,Portuguese,No,Unemployed (and job seeking)
697bb669513ce5aec5c6cfba,5c9cb670b472d0001295f377,APPROVED,Not Applicable,2026-01-29T19:35:47.331000Z,2026-01-29T19:57:02.974000Z,2026-01-29T20:50:29.671000Z,2026-01-29T19:57:03.362118Z,1276.0,CO8XZAGN,2534,69,Male,White,Greece,Greece,Greece,English,No,Full-Time
697bb671ea0c3b69303b9613,67e406244bfad9999a051c1e,APPROVED,Not Applicable,2026-01-29T19:35:12.999000Z,2026-01-29T20:16:47.625000Z,2026-01-29T20:52:06.515000Z,2026-01-29T20:16:47.998798Z,2495.0,CO8XZAGN,1497,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
697bb6a3c4b46dfbf5144e45,5a2310ebdf5bd00001b37474,APPROVED,Not Applicable,2026-01-29T19:36:03.301000Z,2026-01-29T20:05:05.456000Z,2026-01-29T20:51:16.639000Z,2026-01-29T20:05:05.831787Z,1743.0,CO8XZAGN,2385,42,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
697bb8571bc67680ae160ac0,67f2f50db04c6020f9118450,APPROVED,Not Applicable,2026-01-29T19:43:19.598000Z,2026-01-29T20:46:19.086000Z,2026-01-29T20:51:51.398000Z,2026-01-29T20:46:19.748369Z,3780.0,CO8XZAGN,1108,48,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
697bd0f0c00198087b579b2d,5ec53b28be5c9d2fd7d624f4,APPROVED,Not Applicable,2026-01-29T21:28:24.379000Z,2026-01-29T21:41:42.470000Z,2026-01-30T03:11:43.082000Z,2026-01-29T21:41:42.847331Z,799.0,CO8XZAGN,562,25,Male,White,Brazil,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
697bd0f12d37366d0afd724b,596634e005f2df00017281ae,APPROVED,Not Applicable,2026-01-29T21:28:58.330000Z,2026-01-29T21:43:12.771000Z,2026-01-30T03:11:43.332000Z,2026-01-29T21:44:37.176165Z,855.0,CO8XZAGN,2707,36,Male,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
697bd0f249cd20b33748c84f,5d33589df665c6001ab9a801,APPROVED,Not Applicable,2026-01-29T21:34:39.024000Z,2026-01-29T21:46:35.265000Z,2026-01-30T03:11:43.584000Z,2026-01-29T21:46:35.635561Z,717.0,CO8XZAGN,1705,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
697bd0f357917f3ca0f992e0,63b9ff9f64549294f0abe3c1,APPROVED,Not Applicable,2026-01-29T21:28:22.288000Z,2026-01-29T21:50:51.893000Z,2026-01-30T03:11:43.828000Z,2026-01-29T21:50:52.255510Z,1350.0,CO8XZAGN,4275,72,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
697bd0f365982e28071fab59,696cd2dedb5174a9e261cd6a,APPROVED,Not Applicable,2026-01-29T21:28:19.604000Z,2026-01-29T21:44:41.264000Z,2026-01-30T03:11:44.072000Z,2026-01-29T21:44:42.122716Z,982.0,CO8XZAGN,23,21,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
697bd0f62efee43b1d45beee,5d6b90dbf72f20001925cd38,APPROVED,Not Applicable,2026-01-29T21:28:32.870000Z,2026-01-29T21:44:35.275000Z,2026-01-30T03:11:44.302000Z,2026-01-29T21:44:35.653426Z,963.0,CO8XZAGN,1362,27,Female,White,Poland,Poland,Poland,Polish,Yes,Full-Time
697bd0fae5ea30c836d0432b,647f87dfe5161fce9adc1b97,APPROVED,Not Applicable,2026-01-29T21:28:35.782000Z,2026-01-29T21:49:06.756000Z,2026-01-30T03:11:44.540000Z,2026-01-29T21:49:07.127341Z,1231.0,CO8XZAGN,2141,52,Female,Asian,Pakistan,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
697bd0fb7bd74fa895d3dab4,60f3e04d8fcde4e8624c1ec9,RETURNED,Not Applicable,2026-01-29T21:28:27.509000Z,,,2026-01-31T03:52:39.924377Z,,,308,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
697bd0fbaa7e096ed3d2083b,678e7cb1ccebe968d60b9a81,APPROVED,Not Applicable,2026-01-29T21:28:27.797000Z,2026-01-29T21:49:04.255000Z,2026-01-30T03:11:44.796000Z,2026-01-29T21:49:04.631942Z,1237.0,CO8XZAGN,1189,33,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697bd0fc2aeec2e6a4549658,65e07541b43de4b52497d0b6,APPROVED,Not Applicable,2026-01-29T21:32:34.314000Z,2026-01-29T22:03:25.812000Z,2026-01-30T03:12:40.200000Z,2026-01-29T22:03:26.173557Z,1852.0,CO8XZAGN,717,38,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
697bd0fd2982a9e6bedfd7e1,60dd21fe197081ce030b7470,APPROVED,Not Applicable,2026-01-29T21:28:36.309000Z,2026-01-29T21:44:42.344000Z,2026-01-30T03:11:45.026000Z,2026-01-29T21:44:42.693302Z,967.0,CO8XZAGN,693,43,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
697bd0fe95eef124a950dd49,5e9efe26ffd5fe04e506d7f3,APPROVED,Not Applicable,2026-01-29T21:28:30.075000Z,2026-01-29T21:46:52.910000Z,2026-01-30T03:11:45.262000Z,2026-01-29T21:46:53.275185Z,1103.0,CO8XZAGN,2934,29,Female,White,South Africa,South Africa,South Africa,English,Yes,Full-Time
697bd1080366d93fe4d09134,68162355340dce79509ef269,APPROVED,Not Applicable,2026-01-29T21:28:45.288000Z,2026-01-29T21:57:16.755000Z,2026-01-30T03:12:40.481000Z,2026-01-29T21:57:17.120873Z,1712.0,CO8XZAGN,183,59,Female,White,Brazil,Brazil,Brazil,Portuguese,Yes,Full-Time
697bd129433cb7d41be1fbba,67cc3f4c640c0ff4df30a225,APPROVED,Not Applicable,2026-01-29T21:29:13.010000Z,2026-01-29T22:18:11.517000Z,2026-01-30T03:12:40.747000Z,2026-01-29T22:18:11.889562Z,2939.0,CO8XZAGN,2233,46,Male,DATA_EXPIRED,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697bd12c8d44b3bbc2aec6b9,66b9f4aafa20802185c42713,RETURNED,Not Applicable,2026-01-29T21:29:16.562000Z,,,2026-01-31T03:52:39.925526Z,,,916,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
697bd12d5169d4dcfb93431c,665f239f78bd39782ef04172,APPROVED,Not Applicable,2026-01-29T21:29:17.416000Z,2026-01-29T21:51:34.228000Z,2026-01-30T03:12:41.014000Z,2026-01-29T21:51:34.580667Z,1337.0,CO8XZAGN,1026,24,Female,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
697bd12eb64c10f9464a685b,67adcc48a833c4ef70e40c5e,REJECTED,Not Applicable,2026-01-29T21:29:18.310000Z,2026-01-29T21:31:58.931000Z,2026-01-29T21:40:56.160000Z,2026-01-31T03:52:39.927701Z,161.0,NOCODE,32,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
697bd12f7d12d2de702a6c46,666ab7a55764ab9069edbf0e,APPROVED,Not Applicable,2026-01-29T21:29:19.876000Z,2026-01-29T21:57:10.534000Z,2026-01-30T03:12:41.291000Z,2026-01-29T21:57:10.885793Z,1671.0,CO8XZAGN,647,23,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time
697bd12fa2a3ffa9bdaf48e1,66781db404eab5e142f849d9,APPROVED,Not Applicable,2026-01-29T21:29:19.260000Z,2026-01-29T21:57:59.199000Z,2026-01-30T03:12:41.557000Z,2026-01-29T21:57:59.573439Z,1720.0,CO8XZAGN,1216,24,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
697bd1308ce11663c7f2751c,67d3cd59b15398b6430c2f34,APPROVED,Not Applicable,2026-01-29T21:29:20.184000Z,2026-01-29T21:54:11.625000Z,2026-01-30T03:12:41.815000Z,2026-01-29T21:54:12.000352Z,1492.0,CO8XZAGN,1157,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697bd130ff3a20bdd46944ac,67176f0792ed8c4064f61a2c,APPROVED,Not Applicable,2026-01-29T21:29:20.459000Z,2026-01-29T21:58:16.268000Z,2026-01-30T03:12:42.068000Z,2026-01-29T21:58:16.666570Z,1736.0,CO8XZAGN,635,23,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
697bd1312b33dcaf8dda432a,667d636dc87cc34e11ae6a34,APPROVED,Not Applicable,2026-01-29T21:29:21.001000Z,2026-01-29T21:53:54.756000Z,2026-01-30T03:12:42.314000Z,2026-01-29T21:53:55.189022Z,1474.0,CO8XZAGN,951,20,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697bd131e7dba202ef78ef1f,610c3dca3aa9f75d7057307d,APPROVED,Not Applicable,2026-01-29T21:29:21.373000Z,2026-01-29T22:01:00.140000Z,2026-01-30T03:12:42.566000Z,2026-01-29T22:01:00.540375Z,1899.0,CO8XZAGN,1255,29,Female,Black,South Africa,South Africa,South Africa,English,Yes,DATA_EXPIRED
697bd132e6a3a007df46cb5e,66967b12b71634533c3138ea,APPROVED,Not Applicable,2026-01-29T21:29:22.648000Z,2026-01-29T22:02:48.044000Z,2026-01-30T03:12:42.818000Z,2026-01-29T22:02:48.412079Z,2006.0,CO8XZAGN,1052,23,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697bd134b56400682df18b38,66ff0a0dcd4370bb07f02ab3,APPROVED,Not Applicable,2026-01-29T21:29:24.302000Z,2026-01-29T21:54:40.387000Z,2026-01-30T03:12:43.059000Z,2026-01-29T21:54:40.794353Z,1517.0,CO8XZAGN,408,52,Female,Asian,South Africa,South Africa,South Africa,English,No,Full-Time
697bd135dbbad836f1267316,67c1db0fa06fef84ebd4675b,APPROVED,Not Applicable,2026-01-29T21:29:25.027000Z,2026-01-29T21:51:08.662000Z,2026-01-30T03:11:45.508000Z,2026-01-29T21:51:09.045848Z,1304.0,CO8XZAGN,725,32,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
697bd190bc448bc884618d76,67caa7fe00179edfb74d3e1a,APPROVED,Not Applicable,2026-01-29T21:30:56.988000Z,2026-01-29T21:57:29.753000Z,2026-01-30T03:12:43.310000Z,2026-01-29T21:57:30.128509Z,1593.0,CO8XZAGN,1128,40,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697bd3e85d2e92b3def893e2,61515f10750c3da8d4bfdabf,APPROVED,Not Applicable,2026-01-29T21:40:56.743000Z,2026-01-29T22:31:40.582000Z,2026-01-30T03:12:44.624000Z,2026-01-29T22:31:41.109735Z,3044.0,CO8XZAGN,619,29,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,No,Full-Time
