Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
697c6105c07f1e7a665f39aa,6704539fe462b87182866f14,APPROVED,Not Applicable,2026-01-30T07:43:05.182000Z,2026-01-30T08:07:58.472000Z,2026-01-30T08:08:03.949000Z,2026-01-30T08:07:58.857958Z,1494.0,CO8XZAGN,4934,43,Male,White,Spain,United Kingdom,United Kingdom,English,Yes,Full-Time
697c610682796cf0d2f48a45,67a1b3008b5dc4e303830638,APPROVED,Not Applicable,2026-01-30T07:43:38.108000Z,2026-01-30T08:25:11.730000Z,2026-01-30T08:25:12.148000Z,2026-01-30T08:25:12.086463Z,2494.0,CO8XZAGN,229,32,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c610785f21e21030615f7,5e010ae14cac68cfeaa8612a,APPROVED,Not Applicable,2026-01-30T07:43:06.943000Z,2026-01-30T08:07:42.438000Z,2026-01-30T08:58:06.970000Z,2026-01-30T08:07:42.778408Z,1476.0,NOCODE,1419,42,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
697c6107b60180dc7e06bb5a,61275ccfad65bfb85bba5789,APPROVED,Not Applicable,2026-01-30T07:43:03.422000Z,2026-01-30T08:53:04.500000Z,2026-01-30T08:53:04.927000Z,2026-01-30T08:53:04.872356Z,4202.0,CO8XZAGN,613,33,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c6108194ff3137866180b,661ff5b9788b15d3c718260f,APPROVED,Not Applicable,2026-01-30T07:43:04.636000Z,2026-01-30T08:13:33.649000Z,2026-01-30T08:13:34.119000Z,2026-01-30T08:13:34.053548Z,1830.0,CO8XZAGN,403,35,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Other
697c6108e821b4e57f29bdd8,60de9ea0f8390af1bfa02e6c,APPROVED,Not Applicable,2026-01-30T07:43:15.610000Z,2026-01-30T08:27:49.690000Z,2026-01-30T08:27:50.114000Z,2026-01-30T08:27:50.044216Z,2675.0,CO8XZAGN,435,42,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
697c6111ec0b4e0efe75340d,609551c1ade88f8463666fb8,APPROVED,Not Applicable,2026-01-30T07:51:33.377000Z,2026-01-30T08:29:57.258000Z,2026-01-30T08:29:57.708000Z,2026-01-30T08:29:57.646035Z,2304.0,CO8XZAGN,6601,25,Male,Asian,United States,United States,United States,Chinese,No,Full-Time
697c61142969efd767c65760,5f724539c03c5415829579a6,APPROVED,Not Applicable,2026-01-30T07:43:22.335000Z,2026-01-30T08:07:39.210000Z,2026-01-30T08:07:42.200000Z,2026-01-30T08:07:39.585245Z,1457.0,CO8XZAGN,1681,35,Female,White,United States,United States,United States,English,No,Part-Time
697c61285745e716dfc17377,68265531ba96a3da14a74e88,APPROVED,Not Applicable,2026-01-30T07:43:36.603000Z,2026-01-30T08:34:26.439000Z,2026-01-30T08:34:28.132000Z,2026-01-30T08:34:26.818655Z,3050.0,CO8XZAGN,611,44,Female,White,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697c6128d07162ac88dd2bf4,66a39e4133c215f408c9cd0c,APPROVED,Not Applicable,2026-01-30T07:43:36.943000Z,2026-01-30T08:27:09.905000Z,2026-01-30T08:27:10.366000Z,2026-01-30T08:27:10.277829Z,2613.0,CO8XZAGN,708,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
697c6129baa9059f8c575377,67ab1d683813ed19603e1030,APPROVED,Not Applicable,2026-01-30T07:43:37.793000Z,2026-01-30T08:24:54.597000Z,2026-01-30T08:24:55.052000Z,2026-01-30T08:24:54.995171Z,2477.0,CO8XZAGN,607,24,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697c6129f75aa95822eff63e,6677be3022288c5eff9880c0,APPROVED,Not Applicable,2026-01-30T07:43:37.354000Z,2026-01-30T08:19:56.464000Z,2026-01-30T08:19:59.308000Z,2026-01-30T08:19:56.850109Z,2180.0,CO8XZAGN,1251,23,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c612a18c32f0e30243b8a,67adcf1ac2c2e67b39fa359f,APPROVED,Not Applicable,2026-01-30T07:43:38.904000Z,2026-01-30T08:16:04.985000Z,2026-01-30T08:16:05.433000Z,2026-01-30T08:16:05.364063Z,1947.0,CO8XZAGN,350,34,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c612a8ad3045c15ddc11e,67da5ae29f57419143d2b99a,APPROVED,Not Applicable,2026-01-30T07:43:38.229000Z,2026-01-30T08:29:53.085000Z,2026-01-30T08:29:53.521000Z,2026-01-30T08:29:53.446076Z,2775.0,CO8XZAGN,816,60,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
697c612af17fcd5a9901d883,672fa266b79ea8f700673843,APPROVED,Not Applicable,2026-01-30T07:43:38.468000Z,2026-01-30T08:17:49.602000Z,2026-01-30T08:17:50.077000Z,2026-01-30T08:17:50.295932Z,2052.0,CO8XZAGN,504,24,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697c612cbc62f3c2d60737e1,6129dca465e41b5ae1b262da,APPROVED,Not Applicable,2026-01-30T07:52:57.714000Z,2026-01-30T08:22:05.542000Z,2026-01-30T08:22:05.960000Z,2026-01-30T08:22:05.884390Z,1748.0,CO8XZAGN,1247,25,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697c612d387a1ca2ee68193d,67f789ca382e36a759a011af,APPROVED,Not Applicable,2026-01-30T07:43:41.788000Z,2026-01-30T08:10:44.252000Z,2026-01-30T08:10:45.470000Z,2026-01-30T08:10:44.649848Z,1623.0,CO8XZAGN,365,22,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697c612e1975cc286a71ca9b,66951f866ea3aff1ef6564df,APPROVED,Not Applicable,2026-01-30T07:43:42.204000Z,2026-01-30T08:22:01.749000Z,2026-01-30T08:22:02.171000Z,2026-01-30T08:22:02.102747Z,2300.0,CO8XZAGN,408,23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c612f72481325cbe266f8,60cdae5d942a76a98eba611a,APPROVED,Not Applicable,2026-01-30T07:43:43.599000Z,2026-01-30T08:12:29.666000Z,2026-01-30T08:12:30.109000Z,2026-01-30T08:12:30.036551Z,1727.0,CO8XZAGN,1659,38,Female,Black,Zimbabwe,South Africa,South Africa,English,No,Full-Time
697c613111df5472897beb7b,6660a5fb87d2cf52cc119066,APPROVED,Not Applicable,2026-01-30T07:43:45.987000Z,2026-01-30T08:42:00.080000Z,2026-01-30T08:42:00.537000Z,2026-01-30T08:42:00.445160Z,3495.0,CO8XZAGN,304,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
697c6132406ac5cf8545ca48,68598a1d4cebd213b2abb1d9,APPROVED,Not Applicable,2026-01-30T07:43:46.444000Z,2026-01-30T08:15:06.363000Z,2026-01-30T08:15:06.819000Z,2026-01-30T08:15:06.736612Z,1880.0,CO8XZAGN,592,43,Female,Other,South Africa,South Africa,South Africa,English,No,DATA_EXPIRED
697c61342efee43b1d45da48,60f19a691466276fe085b461,APPROVED,Not Applicable,2026-01-30T07:43:48.528000Z,2026-01-30T08:21:07.261000Z,2026-01-30T08:21:07.737000Z,2026-01-30T08:21:07.682911Z,2239.0,CO8XZAGN,978,28,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c61347a57055b7fe28936,66ab762799de378416410029,APPROVED,Not Applicable,2026-01-30T07:43:48.828000Z,2026-01-30T08:55:19.437000Z,2026-01-30T08:55:22.561000Z,2026-01-30T08:55:19.792991Z,4291.0,CO8XZAGN,312,33,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
697c6134afe7e3ffd13ed71e,67363452674f3db8059e7888,APPROVED,Not Applicable,2026-01-30T07:43:48.144000Z,2026-01-30T08:11:21.753000Z,2026-01-30T08:11:23.328000Z,2026-01-30T08:11:22.123286Z,1654.0,CO8XZAGN,2836,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
697c6136559d8a70a74a49d5,664b50c641af886936a71fac,APPROVED,Not Applicable,2026-01-30T07:43:50.785000Z,2026-01-30T08:22:13.345000Z,2026-01-30T08:22:13.836000Z,2026-01-30T08:22:13.779260Z,2303.0,CO8XZAGN,546,27,Female,White,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
697c61369a6bcbe3613c7121,5ae8d8bbd9f2be0001932433,APPROVED,Not Applicable,2026-01-30T07:43:55.243000Z,2026-01-30T08:07:56.773000Z,2026-01-30T08:07:59.299000Z,2026-01-30T08:07:57.181793Z,1442.0,CO8XZAGN,783,41,Male,White,Italy,Italy,Italy,Italian,No,Part-Time
697c6137d7a785a6a2754130,663e1f1e002feeaf55fdff1b,APPROVED,Not Applicable,2026-01-30T07:43:51.507000Z,2026-01-30T08:17:50.539000Z,2026-01-30T08:17:50.967000Z,2026-01-30T08:17:50.895119Z,2040.0,CO8XZAGN,681,29,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c6138dad6821a50d058b1,66657b35b49082f6458c4bb3,APPROVED,Not Applicable,2026-01-30T07:43:52.418000Z,2026-01-30T08:40:29.962000Z,2026-01-30T08:40:30.415000Z,2026-01-30T08:40:30.348910Z,3398.0,CO8XZAGN,1108,37,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
697c6138e821b4e57f29bddf,67d0619bcde404ce37097607,APPROVED,Not Applicable,2026-01-30T07:43:52.625000Z,2026-01-30T08:15:26.796000Z,2026-01-30T08:15:29.835000Z,2026-01-30T08:15:27.203085Z,1895.0,CO8XZAGN,980,54,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
697c61393c6e02b8fd093e54,682665d9393c1713356c4bc9,APPROVED,Not Applicable,2026-01-30T07:43:53.816000Z,2026-01-30T09:06:14.787000Z,2026-01-30T09:06:15.203000Z,2026-01-30T09:06:15.133281Z,4941.0,CO8XZAGN,392,19,Male,Black,South Africa,South Africa,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
697c61c5a9ab74d4c896b139,67e60fc1671059312f73f5af,APPROVED,Not Applicable,2026-01-30T07:46:13.643000Z,2026-01-30T08:24:06.386000Z,2026-01-30T08:24:06.886000Z,2026-01-30T08:24:06.804950Z,2273.0,CO8XZAGN,700,30,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
697c7593f7fadc89946a66d0,67ab69ce83d5856886e2ce05,APPROVED,Not Applicable,2026-01-30T09:10:43.867000Z,2026-01-30T10:05:00.020000Z,2026-01-30T10:05:01.428000Z,2026-01-30T10:05:00.529247Z,3257.0,CO8XZAGN,499,38,Female,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
697c60f118c43d256ffcd80e,60d22bc88de159abc53b09ed,RETURNED,Not Applicable,,,,,,,1916,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
697c60f61af53744a04b42df,60f6acaed2336346c8997195,RETURNED,Not Applicable,2026-01-30T07:42:49.138000Z,,,,,,1769,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
697c612c83b0359c365942df,6727c36d37e7c36841ff9174,RETURNED,Not Applicable,2026-01-30T07:43:40.055000Z,,,,,,706,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
697c612de821b4e57f29bddb,67f81095730db61c061dd43b,TIMED-OUT,Not Applicable,2026-01-30T07:43:41.447000Z,,,,72735.0,,380,24,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
